product_name,cost,helpful_count,color,date,rating,content,is_verified
BUGANI,129.99,7,Black,2023-10-15,5,"A powerhouse indeed!-This speaker Bugani M83 now renamed the Bugani SHOCK is a very powerful speaker that can compete with the likes of JBL, w-king, sonus, etc. The speaker does have a fierce look but also sounds as good as it looks. Don't be fooled by the lower price tag or that you never heard of the brand......its quality speaks for itself and provides really good sound. It gets VERY loud even on half setting and the fact that it can go even louder and still not distort is nothing short of amazing. To get the most out of it pair it with an EQ app and prepare to be blown away......I ended up buying a second one to see it at full power with the TWS function and man.......WHAT a sound (full range stereo)......So if your on the look for a good bluetooth speaker and want it to sound loud and have good low end.....then look no further. Highly recommended.",True
BUGANI,129.99,0,Black,2024-06-12,5,Long battery life and great soundI use this out in the yard. It sounds great and the battery life is amazing,True
BUGANI,129.99,4,Black,2023-05-16,5,"VERY SOLID BLUTOOTH SPEAKERI wasn't crazy about this Bugani ""60 watt"" speaker at first because my ""30 watt"" soundscore motion boom speaker out of the box sounded just as loud and actually better. So that is a very good speaker for the money. However, after using this speaker for over 2 months now I like it more. The Soundcore has Digital signal processing (DSP). I don't believe that this speaker has DSP. So out of the box the Soundcore sounds better and just as loud as the SHOCKW. However, the Soundcore is also being pushed to the limit with that DSP. In fact I damaged/stretched the speaker when a really heavy bass song played and the speaker started clipping bad. So the Soundcore is being driven to the max, This SHOCKW is not being driven hard at all. Everybody likes a loud speaker, but nobody likes a blown speaker. If you want to play it safe just play the speaker as is. Me? I downloaded an EQ for it. I've tuned the speaker to make it sound better to me. Also, I'm driving it harder. Making it louder. Basically, you can do with an EQ what the DSP does. Don't push it too hard though. Anyway, this is a very nice and loud speaker and a good value for money. It out performs many other more expensive speakers.",True
BUGANI,129.99,7,Black,2023-07-18,4,"This is my third M83This is an excellent BT speaker for the money. This is my third M83.Sound quality and bass intergrity is excellent. Excellent battery life.Knocked off one star becasue my first two M83's came with metal speaker grills. A feature which made this product feel like top shelf.This new unit came with plastic speaker grills. A little disappointing.This the second time i buy a Bugani product that at first, is shipped with great components, but as time goes on and they sell more units, they start to skimp on components. I purchased a M118 in 2021. The sound was impressive. I then purchased another M118 earlier this year (2023) and the production had changed. It weighed less and the sound was not as good as my first unit. I returned the second M118.All in all, an excellent value for the price. Sounds better than my M118.",True
BUGANI,129.99,0,Black,2024-02-01,4,"AverageIt's a good speaker and has great sound. But I would never pay full price for it. If I did, I would be extremely disappointed. Only buy when it's half off. It's just thick plastic, probably can't take to much abuse.",True
BUGANI,129.99,1,Black,2024-06-13,5,"Excelente articulo!!!The media could not be loaded. Que bárbaro este articulo!!! No me queda la duda de la calidad, en todo los sentidos",True
BUGANI,129.99,0,Black,2024-06-16,5,Really nice!!!!Really nice great sound recommend !!,True
BUGANI,129.99,0,Black,2020-12-16,5,"Very impressedThis brand is completely unknown to me so I took a chance buying this, based on the reviews. I am glad I listened. The speaker is robust, very durable (I use it while mining/prospecting), and has good sound quality.I like the quality of the unit itself. It is built quite well, feels like a higher end product. The handle is very useful, and the exterior is tough. Albeit, I would have prefered a more solid plastic just because I use it in the mountains and it attracts dust more than solid plastic.The sound quality is why I went with this unit. It has 2 pairs of speakers on each side, with a woofer AND a tweeter, which most affordable bluetooth speakers do not have (they usually are full range speakers). The tweeter just adds the crispness to the sound, making the rock and metal I listen to much more enjoyable. The vocals, drums, guitars, etc are all well separated and sound good!It gets loud too, really loud!!! I am guessing, but I think I usually have it at 1/4th volume and its still at a decent level. The sound doesn't distort to higher levels, albeit I have not pushed it to the max. I don't think I ever will... I just can't wait to take it on my camping trips next year!!Overall, great unit. Its a little bigger than my previous portable speakers, but its so, so much better sounding its worth lugging it around. And its battery is so huge it lasts an entire day of digging, AND still has juice to keep my iPhone running! Which reminds me, it connects with my phone fast and easily.Only con I can think of is that its bigger and heavier, so when I am lugging 40-50 pounds of tools and this, I can tell the difference. But, again, the sound is good enough to warrant the extra weight!",True
BUGANI,129.99,4,Black,2024-06-17,3,"Quality not so goodThe media could not be loaded. My husband loved this when we first got it. I received it on May 16, 2024 and here it is June 17, 2024 and the charging port for his phone cable has came lose and fallen inside the speaker system and can no longer be used. He loved that he could charge his phone with it and took it to work with him almost every day. It's been a month and now his favorite feature isn't broken and no fault of his.",True
BUGANI,129.99,14,Black,2023-10-02,5,Clear crisp soundThe media could not be loaded. I purchased this for my boyfriend. It is easy to setup and connect. The sounds is clear and the speakers are able to portray an amazing sound with bass and clarity. The power of these speakers offers surprisingly loud room filled volume with no static.It has a wireless connection and the range is alteast a 1000 ft with no issues. We were very surprised of the ease of connection and the range with it. It works well indoors or outdoors. We were able to enjoy our music both places with no issues.The battery life has been exceptional. We charged it up the first time and have been able to consistently use it for a week and still have not had to charge it.These speakers are well made with good quality material. They are reasonably priced and a great gift idea for any age. I would totally recommend these.,True
BUGANI,129.99,0,Black,2024-06-17,5,Sounds greatOutside and inside. Works great!!!,True
BUGANI,129.99,0,Black,2024-05-22,5,"Not as loud as I thought it would be but still pretty loud.I enjoy the handle to carry it, probably won’t knowingly test if it’s waterproof or not. All in all I’m enjoying this product",True
BUGANI,129.99,1,Black,2024-04-02,5,"Knew as soon as I unboxed itWorth every penny, the moment I pulled this badboy out of the box I knew it would fit my needs. This speaker is placed centrally inside of a 60,000 square foot warehouse and the music could be heard everywhere. It's got just the right amount of bass and it's clarity is fantastic. I returned a wonderboom 3 and got this instead and I have zero regrets.",True
BUGANI,129.99,0,Black,2024-04-23,5,"Lots of complimentsI received lots of compliments about the quality of these speakers for an outdoor party I hosted!These speakers are easy to use, the size is perfect; not too small and not to big. Produces great sound quality. Battery lasted up to 8 hours.",True
BUGANI,129.99,0,Black,2024-05-04,5,"Great for remote locationsI said great for remote locations... you want to be far from peeps, because this speaker can get loud! I use it for sailing... Even on the really windy days, easily loud enough for heavy sailing.",True
BUGANI,129.99,216,Black,2019-10-18,5,They're OK a Bit Muffled Though 👌The media could not be loaded. The sound quality is good depends on what you're listening to and with the use of an EQ. It is not better than a JBL Extreme 2 as some people have indicated but for the money these are fairly good. I bought these bc of the raving reviews and everyone saying it has bass. Let's talk about the bass...The bass is a low end cheap dirty bass like all the treble has been turned down and the mids are geared towards the low end. It sounds a little muffled. It is not a clean booming bass. It does hit the low tones giving a full body thumpy sound but it's not a booming bass. It can be a little thumpy and boomy with an EQ and angled a certain way depending on what you're listening to but it's not consistent with everything you listen to. An EQ helps greatly here. The speaker sounds so much better and less muffled.The highs are weak It is not bright it is not sharp again use an EQ it helps a lot and improves the sound giving it more clarity and provides a cleaner sound. That is why I don't give it less stars because the capability is there.The build quality is good. It feels nice with soft touch rubber even on the handle. Button press is good everything connects fast and easy. TWS is a breeze too. There is a tiny bit of latency watching videos but it is certainly not bad and that's in TWS. There's hardly any out of sync issues with just 1 speaker. Battery life is good battery charge is slightly below average taking a bit longer but its not bad it lasts a long time. I'm giving this 5 stars bc of the price. It was about $55. Had it been priced higher for the sound quality you get I would have given it less stars.If I heard these in person I probably would not have purchased them. BUT the price makes these appealing for what you get so I'm keeping them. FYI the W-King D8 costs a little more but sounds much better but they don't have a convenient grab handle. These aren't bad and using an EQ definitely improves the overall sound quality. Look for my review and comparisons on YouTube. 😉,True
BUGANI,129.99,0,Black,2024-06-14,5,The best speaker everThe media could not be loaded. It’s just perfect. Wife loves it and it looks awesome. Never been happier.,True
BUGANI,129.99,0,Black,2024-05-15,5,Really great speaker for outdoor use!This speaker is perfect for use outdoors as it has plenty of punch. Would definitely recommend for those who like to enjoy their tunes outside or in the garage.,True
BUGANI,129.99,0,Black,2024-05-21,5,"BuganiGreat outdoor speaker, sound is full for something so small, glad I ordered 2.",True
BUGANI,129.99,0,Black,2022-07-23,5,"EDIT 8-17-22I'm leaving the original review down below. I changed this review to 5 stars due to the impressive customer service of Bugani. After I left the review below...without prompting or a call from me, Bugani contacted me asking if I would like the problem resolved. Of course I said sure. They said they'd replace the original without cost...I asked for the newer usd-c version...didn't get that but they did send me a new speaker of the same model and I didn't have to return the original...which I had threw out anyway.Given the cust. service I'm normally used to theses day I am thoroughly impressed.OLD REVIEW***I've had this for 2 years, sturdy, sounds good, well built...except for the charging port. Used it in my workout room for music and in the yard for BBQ's so didn't move it around that much, didnt unplug it that much. About 6 months ago I started having issues with the charging port...I'd plug it in and it felt wobbly, sometimes it would be plugged in but not charging, I had to screw around with it progressively more as time went on to get the little red charging light to come on...yesterday it stopped charging altogether no matter what I did....the rest of the speaker is in excellent condition and I have no doubt it would last another ten years...but its useless because I can't power it.",True
BUGANI,129.99,6,Black,2022-09-26,5,"Great choice for the price, couple of flawsI've used this speaker daily for a year and a half, and overall I recommend it.* It sounds great, it can get quite loud, and I never feel I'm missing sound quality. Greatly surpasses many other Bluetooth speakers.* It's easy to prop up on its side, it's outdoor friendly, and it's easy to carry around.* Connectivity usually works fine, BUT there's a quirk. If you turn Bluetooth off on your phone, go out of range, or turn your phone off while connected, the speaker will lock up. Once locked up, it won't connect or disconnect to any device; it won't turn off or respond to any commands. When this happens, you must stick a needle or pin into the small hole where a reset button lurks. There is nothing about this in any manual, but many others have had the same problem. The easiest solution is just to get into the habit of turning the speaker off before disconnecting. This can be a pain when traveling and a needle isn't handy.* Connection range is also pretty good.* Battery life is pretty good. I can listen for 30 minutes a day for weeks before it goes low. However, the low battery noise is extremely annoying and becomes more frequent as it progresses. It quickly evolves from a simple notification to an outright annoyance.Overall, I've enjoyed this speaker and bought another one for my dad.",True
BUGANI,129.99,0,Black,2024-02-21,4,"Indoor Jock JamsProbably not loud enough to pump up the party in the backyard, but indoors it’s wicked good.",True
BUGANI,129.99,0,Black,2024-02-20,5,"Take me wherever you go!My grandson loves his music and I love to get him something that will encourage his love of music. This was pretty easy. A speaker that will play anywhere he goes works for me! This Bluetooth speaker from Bugani is wireless, waterproof, and Bluetooth, so you can take it with you to the beach, camping, anywhere you go! It’s portable enough to carry easily but large enough to carry big sound with little distortion. It even charges your phone!",True
BUGANI,129.99,0,Black,2024-06-14,5,Works wellLove this thing,True
BUGANI,129.99,0,Black,2024-05-20,5,Good ValueI bought this for my shop. Good sound and loud enough to hear over my running equipment.,True
BUGANI,129.99,2,Black,2024-05-14,3,"Sound is good mechanics, not so muchThe sounds is decent for this size, I can’t say much more than that, I went to use the usb charging port and the whole unit was pushed inside the speaker. I’m really bummed about this as I was wanting it to be able to charge my phone when needed also. Unfortunately I’m passed the time to return it and get a new one. 🙄🙄 due to the port being broke I’d say it’s pretty cheapy…..",True
Marshall Emberton II,119.99,0,Black,2024-09-02,5,"Excellent Design and Sound QualityIt has a beautiful design, great sound quality, and impressive battery life. The build feels durable, and it’s perfect for both indoor and outdoor use. I highly recommend this speaker for anyone looking for a high-quality portable Bluetooth option. It has exceeded my expectations in every way.",True
Marshall Emberton II,119.99,3,Black,2024-07-25,5,"Great speakerBought this speaker at a discount on Amazon from the damaged box store. Box was lightly damaged. Item inside was in perfect condition. Saved a boat load of cash doing so. Easy to use. Sounds great. Looks great light weight , battery life is long. Excellent buy all around.",True
Marshall Emberton II,119.99,168,Black,2022-10-01,5,"Great product with usage caveatsA few months ago I had an epiphany. When I was a kid my father loved to have the best in sound equipment in the house, and I would play with graphic equalizers and lay in the floor looking for the best position between the giant speakers to experiment how to better enjoy the music.Today, I hear music in monophonic audio in an old JBL Charge 3 speaker (don't tell my dad, he would be ashame of me).So I started to get better equipment. Now, I live in a small apartment with thin walls in a 3rd floor, so, big amplifiers and so are out of the question, but at least I could get better bluetooth speakers, so I tried the Marshall Emberton II.To say that I impressed with the sound would be an understatement. With out-of-the-box settings, the sound is more than detailed. 80s and 90s music sound outstanding although, Peter Cetera's Glory of Love and Toto's Africa vocals sound as I never heard them before, they are sharp and strong, sometimes detracting just a little from the overall sound (keywords here, really, just a little).This brings me to my first recommendation: do not mess with your applications equalizers if you don't know what you are doing. This speakers were clearly designed to use the manufacturer equalizer settings (more on this later). I have youtube music and amazon prime music (yeah, I know, no spotify), and my sound with the latter was to heavy on bass, to the point of drowning the music and feeling almost distorting. Tron: Legacy's soundtrack sounded specially dreadful, as Daftpunk uses heavy bass in their electronic music for that specific music. I then set the equalization in Amazon Prime Music to flat. It was a different performance altogether. I could ever hear some slight effects they used, that I had not noticed before.Now, one down for the application. Bluetooth pairing used Google Fast Pair, which was seamless and impressive (it shows appears to be a custom Marshall little window, so, it looks cool), but the application takes forever to actually ""discover"" the device, even when it is already paired.When it finally discover it (which was not too long, but took a couple of turning on and off the speaker), the application notified me of a firmware upgrade, which I proceeded to install. The installation failed miserably, so, I temporarily stopped that effort, which I retook successfully a day later. The update was surprisingly big in size, taking around 5 minutes to download, and the application simply marked the update successful while the speaker was still rebooting, which took a few seconds more than what I feel comfortable with, but it went through, and after that, the application again took surprisingly long to detect the speaker.To end that topic, the equalization settings are definitely underwhelming, with only three modes: Marshall, Voice and Push, of which I have only tried Marshall as everybody else says that Voice is just for podcast and such and Push increases bass at the expense of all the other sound bands quality.Lesson learned: unless too picky, when using this speaker, leave your apps equalizers on flat, their profile is that good.Now, to the hardware itself, people will notice this little wonder. Using the nostalgia factor with the Marshall amplifier design was a touch of genius, and the brass button on top is the cherry on top. Some reviews complain about a single button approach to multifunction (power, volume, forward-back, bluetooth pairing has another almost invisible button, which fits because you are not changing your pairing frequently). If we can handle touch control on over-head and in-ear speakers, this button is a piece of cake.My only complain in this department is that, at least for me, an old guy, the signs indicating the functions around the button, being carved in the black speaker, which has texture, are for all intent and purposes invisible, but once you get accustomed, an use the logo as a positional reference that's not a problem anymore.And finally, the little caveat. Single speaker, stereo sound. Let that sink in.Done? Ok, they achieve this trick by separating the sound left and right with drivers back and front respectively (or was it the other way around? well, you get my point). Stereo suffers a little (not too much) because both sources are incredibly close, but it brings this caveat. This speaker should not be set as others, against walls, like in shelf, and so, because you end up drowning one side.The best position for this speaker is in the center of the audio stage, and if you want to appreciate the sound, you should point one side (not the front or back) to you. that way both sources are equally distanced from you so you get a better balance.If you are ok with the caveats this product is worth the price, I definitely recommend it.",True
Marshall Emberton II,119.99,24,Black,2023-10-14,5,"Simple yet WonderfulThe Marshall Emberton is a testament to Marshall's commitment to quality and innovation. It seamlessly blends timeless design with cutting-edge technology, delivering a speaker that not only looks stunning but also sounds exceptional. The iconic Marshall logo adorns the front, paying homage to the brand’s heritage.Portability and Convenience: The Emberton’s compact size, weighing just 0.7 kilograms, makes it incredibly portable. Slip it into your bag or pocket, and you have a powerful sound system wherever you go.Sound Performance: Don’t be fooled by its size; the Emberton packs a punch. With two 10W drivers, it delivers a surprisingly rich and dynamic sound. The bass is deep and satisfying, the mids are clear, and the highs are crisp, offering a well-balanced audio experience. Even at high volumes, the sound remains distortion-free, showcasing Marshall’s commitment to audio excellence.In conclusion, the Marshall Emberton is a testament to Marshall’s engineering prowess. It defies its size, delivering a sound quality that rivals much larger speakers. Its robust build, impressive battery life, and excellent sound make it a top choice in the realm of portable Bluetooth speakers. Whether you’re a music enthusiast, a frequent traveller, or someone who values premium audio in a compact form, the Marshall Emberton is a stellar choice.",True
Marshall Emberton II,119.99,22,Black,2023-03-29,5,"Love, love, love, and love...So good, I bought two instead of one Marshall Middleton. As wanted, I pair them together to get surround sound, smaller size, and save about $50. Although I own two pairs of Marshall headphones which I'm taking with me to Heaven, at that time - it took awhile for me to commit to buying the speakers. That's because I already own a pair of off-brand Bluetooth speakers that sound so much better and lasts many hours longer than more expensive Beats, Bose, Sony, etc. They have all the other bells-and-whistles specifications, including USB-C, rapid charging, 20+ hours playtime and only cost $30 each. The seller stopped selling them on Amazon.Emberton II was a huge jump in price. The difference from Emberton I - is it will pair with other Marshall speakers. But only the latest models like the Middleton or more Emberton IIs. Also, the Emberton II has a grain texture finish. The hardest part about buying Marshall products is knowing if you actually got authentic products. Knock-offs provide knock-off quality and it hurts the reputation of genuine products with bad reviews. I won't describe the differences in great details. The box is printed on all sides that spills over to other sides. It looks and feels real money, very expensively printed. Inside packaging and booklets too. The speaker is very well crafted down to the smallest details and feels solid. The grills are finished very well, individually, without any rough edges or mistakes and so is the Marshall signature emblem. Look closely.The Emberton II sound quality is phenomenal for all music genres. It's a work of art pumping out sound, spatially separating all the tracks of instruments and voices, to hear them together in one song. This is studio quality at a reasonable price. It exceeds my $30 pair, which already beat-out all the other more expensive speakers, in the only way it could. I heard sounds playing in music I've heard so many times, I can replay it verbatim in my head. Some folks might scoff at this price point comparison. But if I'm completely satisfied at $30 or $170 - no one can entice me to spend $1500 or $15,000 I can afford to pay too. I might purchase more Emberton II's to install wireless speakers throughout the house. For now, I'm pretty satisfied.",True
Marshall Emberton II,119.99,12,Black,2024-02-28,4,"Three + 1/2 stars.Feels churlish to give just three stars. 3.5 imo. So to the point. I bought this Em II to mainly listen to my true crime podcasts in my bedroom. Easy & seamless Bluetooth connection to my iPhone 14max. Easy straightforward use for controls on the unit. I really didn’t need to look at the instructions with that. Smooth use there.To test the sound quality I streamed some mesic. The sound quality for music is fine’ish considering the size of speaker. It’s fine for background music if you’re flexible on sound quality as long as you don’t play loudly, at that point the music will frazzle out. So limited, not surprising. Podcast quality is definitely an improvement from my phone’s speaker and in line with the price point, in general. I think it should be about $25 less. The app is useless. I guess I expected something from the app. I’m at a loss for the point of it. I tried it out on my phone. It continued so say my phone Bluetooth was not on. Even as I was literally playing music through it. I did all the stuff. Restart, reconnect etc. Reviewed the booklet, Nothing. Everything re the speaker and phone working fine. But what is the point of the app? I interpreted from the manual that I should download the app to get extra features. Maybe bass and treble controls? The book claims you can stack more speakers through the app but I would not invest in that as it continually says my phones Bluetooth is off. lolFine retro look, sturdy, small footprint and working out for podcasts. Do not think the app is or will be helpful.If I were to try another I’d probably go with the Klipsch of similar design. It’s approximately $50 more but better sound and working app.Remove $25 dollars off price on the Em II and it’s a fair deal.",True
Marshall Emberton II,119.99,2,Black,2024-07-30,5,"Best portable Speaker!Wow! This tiny portable speaker packs a punch. I am by no means an audiophile - So don't know the technical jargon to describe it, but I could hear the minute instrument details and crisp sound. The bass is enough for me and the sound fills a small room. The battery life is great and is portable enough to take it anywhere. Really glad I didn't get the larger one which would no doubt sound great but would not be small enough to take it anywhere.",True
Marshall Emberton II,119.99,8,Beige,2024-06-21,5,"I mean it’s alright, overrated as fIt’s good, but it does not hold the 30 hours with good sound volume.The sound is crisp, but the volume is not loud enough.I bought the charge 4 from jbl three years ago and it still works great, I gave it away tho so I was looking for another speaker. I’ve heard Marshall’s bigger speakers before and went and tried with this one, but the volume isn’t as loud as one would think.I’m keeping it because it has a good look and because I can use it as a daily for the shower. But if you’re looking to throw a little party or going to the pool with friends I would recommend a different option",True
Marshall Emberton II,119.99,4,Black,2024-06-05,4,"Rich sound - with the right musicWhat I liked most about this unit was the dual driver system where you can get a more stereo sound than other Bluetooth speakers that are more mono (unless you pair a few together). The battery lasting up to 30 hours is impressive, though I didn't just it more than a few hours and couldn't speak to what real-time is. The top metal multi-directional button is very nice and premium feel......however the textured top/rubber surround makes reading the Volume/Track directions virtually impossible to see - you get used to it, but it would be nice if they were a little more visible.I will say that I'm disappointed in 2024, we're still seeing devices with Bluetooth 5.1, considering that it was released in 2016 and 5.3 has been out since 2021.With the driver's front and back-firing, I found that I got a wider sound by turning the unit sideways so that I was looking at the side of the unit while the drivers fired left and right.I listen to just about anything, and other were songs where the speaker excelled, but then others where it sounded very flat, and it's because of the inconsistency that I returned it. I will say that I liked it much more than the JBL's that I tested against which had almost zero depth comparatively, but for a little more I got something that, while larger, has a better sound presence.I was tempted to keep this as an alternative, but I think over time I would probably get annoyed with some songs sounding flat and others very deep and rich (or course tracks and recording quality matter, but compared to other speakers I tested I didn't see as big of a swing between the same songs).",True
Marshall Emberton II,119.99,4,Beige,2024-08-07,5,"Best Yet Bluetooth SpeakerThis Bluetooth is head an shoulders above any JBL, Altec, or Bose Bluetooth speaker I've yet heard. The bass while strong, is not ridiculous, and muffled. What blew my mind is that I could hear the snare on a drum! No Bluetooth speaker I've had before could make a snare drum sound right. The speaker also has great volume. I may have more to add once I've had it for a while, but as of this moment I'm genuinely impressed. I will be buying at least one for a present for a sibling. As of this moment I'm recommending this speaker to anyone wanting a moderately priced, great sounding Bluetooth speaker.",True
Marshall Emberton II,119.99,0,Black,2024-08-29,5,I LOVE IT LOUD...and this thing doesn't disappoint. Seems to hold a charge for a lot longer than advertised & it's almost TOO loud to use on my strolls through the neighborhood. Loved my original so much I bought this second one as a birthday gift for my father. Really can't recommend these enough.,True
Marshall Emberton II,119.99,0,Beige,2024-08-27,5,"Sounds greatFor a small speaker it has a lot of power. Sounds great and looks great. I love the cream color just looks like as advertised. My phone picked up the connection very quick. It came partially charged, so I was able to test it right out the box and I love it.",True
Marshall Emberton II,119.99,0,Black,2024-09-08,4,"Hold ls charge at low volumeSound quality great, connectivity with east, battery life at full blast will last minimum 6 hours. So I bought 2 just to use during work. Built frame of speaker feels great as well. Appearance looks great as well. The quality shows in Appearance and sound, but the 20 to 30 hours is questionable.",True
Marshall Emberton II,119.99,0,Black,2024-09-01,5,"Nice base, love the Marshall styling!My brother got this as a present. I was so impressed with it that I bought one for my dad and myself. I grew up in an era where Rock bands stacked Marshalls behind them on the stage. Nostalgia.",True
Marshall Emberton II,119.99,0,Black,2024-09-08,5,"Robust sound in a small packageLove this speaker. It can fill a room with nice warm sound, is easy to operate the the charge lasts a long time.",True
Marshall Emberton II,119.99,0,Black,2024-08-05,5,"A great sounding speaker!Yes, the external design of this speaker is awesome with the black and gold design bringing back memories of yesteryear.........No only does this speaker look cool, it rocks out! At any volume level, it sounds great to me! I have had lots of small speakers (Bose, Jambox, etc) and this one sounds the best!I have not used it in multi speaker settings and I wish the app would let me adjust the equalizer a little bit.......",True
Marshall Emberton II,119.99,0,Beige,2024-09-04,5,Nice speakerI think marshall emberton2 is great selectActually I attracted by design but sound is niceI have a little bit different speaker but marshall emberton2 is my favorite,True
Marshall Emberton II,119.99,2,Beige,2024-08-25,5,Amazing in every way!Gorgeous quality - beyond what I expected! Sound quality is incredible for this size speaker. It came right out of the beautiful packaging charged up and effortlessly paired with my phone. I would definitely recommend and buy this speaker again.,True
Marshall Emberton II,119.99,0,Black,2024-08-29,5,Best little speakerI love this speaker! I also have the bigger version which is equally impressive. I’ve owned many of these Bluetooth speakers and Marshall is the best bang for the buck.,True
Marshall Emberton II,119.99,1,Black,2024-08-27,5,"Fantastic!The sound coming out of this small box is amazing. Perfect as a portable speaker. I wish there were some eq settings, but that’s a small thing. It sounds fantastic.I’d like to get another one.",True
Marshall Emberton II,119.99,3,Black,2024-01-10,5,"So Cool...I visited a friend on Florida recently and he's building a new house. We went over there to enjoy a few cocktails, it won't be done until May 2024, and brought along his Bang & Olufsen bluetooth speaker and took turns playing songs with our phones while we enjoyed our adult beverages on the water. I don't seem to have the same opportunities to use a bluetooth speaker, but I was very impressed with the B&O speaker. It rocked. I came back to NJ and wanted to get one for myself. These things aren't cheap (the good ones anyway) so I decided I was going to get one during the Black Friday sales. The B&O software, that enables you to pair with their speaker, was a pain in the neck. They were hounding me and sending me e-mails and all the rest. I wanted another alternative. I watched several YouTube videos and was introduced to this Marshall bluetooth speaker. They had me at designing this relatively tiny speaker to look like a real Marshall speaker. Once I read enough reviews I took the plunge. I think I got it on sale for around $120 when all was said and done. It showed up two day later. I pulled it out of the package, charged it up and paired it with my phone. Hate me (or them), but the first song I played with Help On The Way/Slipnot! from Blues For Allah (Grateful Dead). Wow. Absolutely loved the sound and the look. Down the road I will look into either ""stacking"" another one (they have that ability) or just getting a bigger speaker for another potential setting, but right now this thing rocks. If you go camping or just wanted to eat lunch at an outdoor picnic table with some music, this is for you. I'm impressed. I was a bit surprised that it seems as though your phone volume max is also the speaker volume max, but that might be a function of me not understanding how bluetooth actually works. I was kind of thinking I could leave the phone on mid volume and let the bluetooth speaker provide the amplification juice. That doesn't appear to be the case, but it's plenty loud enough in a vacuum. It's a starter speaker so I don't expect it to compete with something an outdoor waterfall or heavy traffic or even a tailgate party where everyone is blasting their tunes, but I'm very satisfied short term. Buy with confidence.",True
Marshall Emberton II,119.99,1,Black,2024-07-07,5,"Wow !What do I like about this Marshall Bluetooth Speaker? EVERYTHINGCompact size does not mean this speaker has compact sound. This speaker is all you need to sync your music with a clear, superior sound boost. I remember the Marshall amps for my punk rock days. This is a replica of the Marshall amps and that's one of the reasons I chose this speaker. Sound quality has not been sacrificed and it is easy to use. It's all you need. I purchased this a week ago and bought another for my son this week. I will most likely purchase one for my hubby because he is using mine all the time, and yes we have different tastes in music. Look at others if you wish, or save time and get this little powerhouse, Marshall.",True
Marshall Emberton II,119.99,0,Black,2024-09-02,4,sounds greatsounds great. Build looks solid. Battery lasts for 20h. 20W. It takes long time to charge too. Sometimes it's a bit difficult to pair.,True
Marshall Emberton II,119.99,0,Beige,2024-09-09,5,"I like itSmall, portable, and sound good",True
Marshall Emberton II,119.99,0,Black,2024-09-02,4,Nice speakerGood sound. Not as loud as my old JBL. I like the button on top for control,True
Marshall Emberton II,119.99,0,Black,2024-08-21,5,"Battery last longAmazing sound, great bass, and battery last long. If you use it on full volume, won't last 20 hours, but will work for at least 8",True
Marshall Emberton II,119.99,0,Beige,2024-09-04,5,Sounds amazingBetter than expected! I’m impressed,True
Marshall Emberton II,119.99,0,Beige,2024-09-04,5,LOVEBest choice of my life so far.,True
Marshall Emberton II,119.99,0,Black,2024-08-31,5,IncreíbleIncreíble por su tamaño un gran sonido de bajos y agudos perfectos,True
Marshall Emberton II,119.99,0,Black,2024-08-26,5,Great speakerHas such good sound wow dense little sucker absolutely love this speaker sounds like entire system in small package amazing quality,True
Marshall Emberton II,119.99,0,Black,2024-08-27,5,"Works great despite small size.It's just a little larger than my remote but works great with my 75"" LG TV.",True
Marshall Emberton II,119.99,0,Black,2024-07-28,5,Absolutely amazing little speaker!!!I just got my little Marshall speaker and I am so happy I went with this one! The look and feel of this speaker is just superior! The sound is amazing! It even has bass. This has definitely made me want to get the home speaker. I love this speaker. I can't believe the sound from a small box. Highly recommend!,True
Marshall Emberton II,119.99,0,Black,2024-08-14,5,Great SoundGreat little Speaker with good sound. I ordered two. The open box item would turn itself off and would disconnect from the new item. Stick with new. Don’t buy the open box specials.,True
Marshall Emberton II,119.99,2,Beige,2024-07-24,5,"Great quality productThis speaker really amazed me the sound it produced with such a small footprint. I was looking for a speaker I can travel with and was very impressed upon arrival. With sound coming from both sides, I was really amazed of the quality it produced. Do not expect earth shattering bass from this unit, but good quality sound with ease of portability. Get one, you won’t regret it!",True
Marshall Emberton II,119.99,0,Black,2024-08-27,5,Love it!What a powerhouse of a speaker in such a small package!! Very impressed!,True
Marshall Emberton II,119.99,0,Black,2024-07-26,4,Great sound and okay battery lifeI love the look of this speaker! It's more heavy than I expected and the sound quality is wonderful. It's easy to connect to devices. The battery often does not remain charged and sometimes as soon as I unplug it from the charger I will lose one bar of battery. It does play for well over 6 hours continuously with no additional charging. It's easy to pack and we take it almost everywhere.,True
Marshall Emberton II,119.99,0,Beige,2024-08-27,5,ExcelenteExcelente calidad de sonido,True
Marshall Emberton II,119.99,0,Black,2024-08-17,5,Great sound from a great speakerMarshall comes thru with its classic sound in a Bluetooth speaker! How awesome is that!!,True
Marshall Emberton II,119.99,0,Black,2024-08-20,5,"Marshall did it again.Great speaker, wonderful sound and build.Would definitely recommend.",True
Marshall Emberton II,119.99,0,Beige,2024-07-27,5,Love this portable bluetooth speakerIt's got great sound and the battery life last a long time! We keep it in our car and whever we are outside enjoying park/kids play or even at my parents and they don't have good speakers we take it out and play some music.,True
Marshall Emberton II,119.99,0,Black,2024-08-25,5,Slaps..Worth it..,True
Marshall Emberton II,119.99,1,Black,2024-08-23,4,Good sound!Quality and sound!,True
